Thread ID,Request Type,Waiting Time,Execution Time,Total Round Trip Time,SLA Time,Low Priority,SLA Met
0,long_input_short_output,0.03827977180480957,0.6922364234924316,0.7305161952972412,1,no,yes
1,short_input_short_output,0.03674030303955078,0.7109756469726562,0.747715950012207,1,no,yes
2,long_input_short_output,0.03353762626647949,0.6650083065032959,0.6985459327697754,1,no,yes
3,long_input_short_output,0.02989959716796875,0.7824623584747314,0.8123619556427002,1,no,yes
5,long_input_short_output,0.03345632553100586,0.874748945236206,0.9082052707672119,1,no,yes
4,short_input_short_output,0.03122854232788086,0.9147143363952637,0.9459428787231445,1,no,yes
6,long_input_short_output,0.026863813400268555,0.872133731842041,0.8989975452423096,1,no,yes
7,long_input_short_output,0.043422698974609375,0.9672508239746094,1.0106735229492188,1,no,no
8,short_input_short_output,0.038872480392456055,1.062429666519165,1.101302146911621,1,no,no
10,long_input_short_output,0.027254581451416016,1.0337073802947998,1.0609619617462158,1,no,no
9,short_input_short_output,0.03195023536682129,1.0939438343048096,1.1258940696716309,1,no,no
11,long_input_short_output,0.02666640281677246,1.1105263233184814,1.137192726135254,1,no,no
12,long_input_short_output,0.029366016387939453,1.1256389617919922,1.1550049781799316,1,no,no
15,short_input_short_output,0.0346837043762207,1.5105130672454834,1.545196771621704,1,no,no
17,short_input_short_output,0.06914782524108887,1.4580497741699219,1.5271975994110107,1,no,no
18,long_input_short_output,0.09337544441223145,1.3713936805725098,1.4647691249847412,1,no,no
19,short_input_short_output,0.07780170440673828,1.4202704429626465,1.4980721473693848,1,no,no
21,short_input_short_output,0.03817176818847656,1.4065980911254883,1.4447698593139648,1,no,no
20,short_input_short_output,0.06237339973449707,1.42073392868042,1.483107328414917,1,no,no
27,long_input_short_output,0.03592348098754883,1.2928316593170166,1.3287551403045654,1,no,no
25,short_input_short_output,0.06977367401123047,1.4837377071380615,1.553511381149292,1,no,no
26,short_input_short_output,0.04831886291503906,1.4836688041687012,1.5319876670837402,1,no,no
29,long_input_short_output,0.04475069046020508,1.412020206451416,1.456770896911621,1,no,no
23,short_input_short_output,0.04810929298400879,1.565119743347168,1.6132290363311768,1,no,no
24,short_input_short_output,0.047035932540893555,1.5512924194335938,1.5983283519744873,1,no,no
30,short_input_short_output,0.03921198844909668,1.4468116760253906,1.4860236644744873,1,no,no
33,short_input_short_output,0.06461930274963379,1.4870598316192627,1.5516791343688965,1,no,no
31,short_input_short_output,0.06831574440002441,1.5192615985870361,1.5875773429870605,1,no,no
35,long_input_short_output,0.06345057487487793,1.4026391506195068,1.4660897254943848,1,no,no
36,long_input_short_output,0.05558347702026367,1.4025938510894775,1.4581773281097412,1,no,no
40,long_input_short_output,0.09848237037658691,1.3772780895233154,1.4757604598999023,1,no,no
42,long_input_short_output,0.053174734115600586,1.312570333480835,1.3657450675964355,1,no,no
38,short_input_short_output,0.09223294258117676,1.4642810821533203,1.556514024734497,1,no,no
44,long_input_short_output,0.05793166160583496,1.2651622295379639,1.3230938911437988,1,no,no
43,short_input_short_output,0.04773831367492676,1.387225866317749,1.4349641799926758,1,no,no
45,long_input_short_output,0.04038214683532715,1.2655818462371826,1.3059639930725098,1,no,no
48,long_input_short_output,0.036832571029663086,1.2367291450500488,1.273561716079712,1,no,no
46,short_input_short_output,0.051043033599853516,1.3029978275299072,1.3540408611297607,1,no,no
