Thread ID,Request Type,Waiting Time,Execution Time,Total Round Trip Time,SLA Time,Low Priority,SLA Met
2,short_input_short_output,0.03948545455932617,0.7229099273681641,0.7623953819274902,1,no,yes
12,long_input_short_output,0.06793761253356934,0.814023494720459,0.8819611072540283,1,no,yes
13,long_input_short_output,0.03607749938964844,0.8228504657745361,0.8589279651641846,1,no,yes
30,long_input_short_output,0.03919696807861328,0.7199420928955078,0.7591390609741211,1,no,yes
32,short_input_short_output,0.05411839485168457,0.7467901706695557,0.8009085655212402,1,no,yes
6,short_input_long_output,0.12153267860412598,6.218801021575928,6.340333700180054,8,no,yes
7,short_input_long_output,0.22435402870178223,6.265439033508301,6.489793062210083,8,no,yes
35,short_input_short_output,0.043779850006103516,0.8301093578338623,0.8738892078399658,1,no,yes
9,short_input_long_output,0.06846857070922852,6.249238014221191,6.31770658493042,8,no,yes
37,long_input_short_output,0.03582406044006348,0.7884325981140137,0.8242566585540771,1,no,yes
10,short_input_long_output,0.19227147102355957,6.341579437255859,6.533850908279419,8,no,yes
43,long_input_short_output,0.05006980895996094,0.8021481037139893,0.8522179126739502,1,no,yes
15,short_input_long_output,0.0751340389251709,6.286131381988525,6.361265420913696,8,no,yes
17,short_input_long_output,0.0751645565032959,6.304299354553223,6.3794639110565186,8,no,yes
18,short_input_long_output,0.125929594039917,6.266147136688232,6.392076730728149,8,no,yes
1,long_input_long_output,0.09896349906921387,9.861679792404175,9.960643291473389,12,no,yes
0,long_input_long_output,0.24365854263305664,9.807718753814697,10.051377296447754,12,no,yes
50,long_input_short_output,0.04125094413757324,0.7689371109008789,0.8101880550384521,1,no,yes
3,long_input_long_output,0.15047192573547363,9.820014715194702,9.970486640930176,12,no,yes
4,long_input_long_output,0.21489906311035156,9.774838924407959,9.98973798751831,12,no,yes
5,long_input_long_output,0.19846630096435547,9.725138425827026,9.923604726791382,12,no,yes
20,short_input_long_output,0.1348586082458496,6.282486200332642,6.417344808578491,8,no,yes
22,short_input_long_output,0.07694149017333984,6.24160361289978,6.31854510307312,8,no,yes
24,short_input_long_output,0.16503238677978516,6.059473276138306,6.224505662918091,8,no,yes
55,short_input_short_output,0.04333853721618652,0.6852250099182129,0.7285635471343994,1,no,yes
