Thread ID,Request Type,Waiting Time,Execution Time,Total Round Trip Time,SLA Time,Low Priority,SLA Met
1,long_input_short_output,0.0340428352355957,0.6985020637512207,0.7325448989868164,1,no,yes
2,short_input_short_output,0.03134465217590332,0.8197176456451416,0.8510622978210449,1,no,yes
5,long_input_short_output,0.05323219299316406,0.8235476016998291,0.8767797946929932,1,no,yes
7,long_input_short_output,0.030644893646240234,0.7615737915039062,0.7922186851501465,1,no,yes
9,long_input_short_output,0.056562185287475586,0.769303560256958,0.8258657455444336,1,no,yes
12,short_input_short_output,0.08506941795349121,0.8098933696746826,0.8949627876281738,1,no,yes
13,long_input_short_output,0.031308889389038086,0.7879235744476318,0.8192324638366699,1,no,yes
14,short_input_short_output,0.03088831901550293,0.8293733596801758,0.8602616786956787,1,no,yes
15,short_input_short_output,0.04151725769042969,0.8025510311126709,0.8440682888031006,1,no,yes
16,long_input_short_output,0.030338525772094727,0.8816187381744385,0.9119572639465332,1,no,yes
20,long_input_short_output,0.029448270797729492,0.9027822017669678,0.9322304725646973,1,no,yes
22,long_input_short_output,0.034276485443115234,0.931032657623291,0.9653091430664062,1,no,yes
24,short_input_short_output,0.0739903450012207,1.0747885704040527,1.1487789154052734,1,no,no
26,long_input_short_output,0.036312103271484375,1.204632043838501,1.2409441471099854,1,no,no
27,long_input_short_output,0.02513909339904785,1.2011370658874512,1.226276159286499,1,no,no
29,short_input_short_output,0.0969688892364502,1.168529987335205,1.2654988765716553,1,no,no
30,short_input_short_output,0.04391169548034668,1.1527891159057617,1.1967008113861084,1,no,no
33,short_input_short_output,0.07818031311035156,1.0604231357574463,1.1386034488677979,1,no,no
35,short_input_short_output,0.08562612533569336,0.9828026294708252,1.0684287548065186,1,no,no
38,short_input_short_output,0.030378103256225586,1.0097553730010986,1.0401334762573242,1,no,no
40,long_input_short_output,0.06287026405334473,0.8389167785644531,0.9017870426177979,1,no,yes
39,short_input_short_output,0.06462907791137695,0.8828635215759277,0.9474925994873047,1,no,yes
43,short_input_short_output,0.03936147689819336,0.9641532897949219,1.0035147666931152,1,no,no
44,long_input_short_output,0.03475141525268555,0.9240925312042236,0.9588439464569092,1,no,yes
45,long_input_short_output,0.031319379806518555,0.935046911239624,0.9663662910461426,1,no,yes
49,long_input_short_output,0.0491633415222168,0.8318164348602295,0.8809797763824463,1,no,yes
50,long_input_short_output,0.04600811004638672,0.8324134349822998,0.8784215450286865,1,no,yes
52,long_input_short_output,0.036026716232299805,0.7982621192932129,0.8342888355255127,1,no,yes
48,short_input_short_output,0.03656435012817383,0.9086499214172363,0.9452142715454102,1,no,yes
53,short_input_short_output,0.04363894462585449,0.8282756805419922,0.8719146251678467,1,no,yes
51,short_input_short_output,0.04214835166931152,0.8683884143829346,0.9105367660522461,1,no,yes
54,long_input_short_output,0.038025617599487305,0.7728724479675293,0.8108980655670166,1,no,yes
55,long_input_short_output,0.04094433784484863,0.7655148506164551,0.8064591884613037,1,no,yes
57,long_input_short_output,0.03852486610412598,0.7828879356384277,0.8214128017425537,1,no,yes
59,long_input_short_output,0.028065204620361328,0.7753756046295166,0.8034408092498779,1,no,yes
62,long_input_short_output,0.03359723091125488,0.7736742496490479,0.8072714805603027,1,no,yes
63,short_input_short_output,0.039820194244384766,0.8313474655151367,0.8711676597595215,1,no,yes
64,short_input_short_output,0.04124116897583008,0.8142282962799072,0.8554694652557373,1,no,yes
4,short_input_long_output,0.06979560852050781,7.015917062759399,7.085712671279907,8,no,yes
67,short_input_short_output,0.04969215393066406,0.790224552154541,0.8399167060852051,1,no,yes
8,short_input_long_output,0.11387133598327637,6.972294330596924,7.0861656665802,8,no,yes
68,short_input_short_output,0.04646039009094238,0.7750320434570312,0.8214924335479736,1,no,yes
69,short_input_short_output,0.04964327812194824,0.760577917098999,0.8102211952209473,1,no,yes
11,short_input_long_output,0.1720428466796875,6.885774612426758,7.057817459106445,8,no,yes
17,short_input_long_output,0.08325600624084473,6.982039213180542,7.065295219421387,8,no,yes
18,short_input_long_output,0.11795568466186523,6.962757587432861,7.080713272094727,8,no,yes
77,short_input_short_output,0.0548553466796875,0.936830997467041,0.9916863441467285,1,no,yes
21,short_input_long_output,0.10551738739013672,7.047198057174683,7.152715444564819,8,no,yes
80,short_input_short_output,0.04008007049560547,0.9313898086547852,0.9714698791503906,1,no,yes
85,long_input_short_output,0.049399614334106445,0.8619253635406494,0.9113249778747559,1,no,yes
86,long_input_short_output,0.03737998008728027,0.8487250804901123,0.8861050605773926,1,no,yes
87,short_input_short_output,0.03487205505371094,0.8509514331817627,0.8858234882354736,1,no,yes
93,long_input_short_output,0.0655062198638916,0.7981619834899902,0.8636682033538818,1,no,yes
36,short_input_long_output,0.16077518463134766,6.777096271514893,6.93787145614624,8,no,yes
94,long_input_short_output,0.04167890548706055,0.7832739353179932,0.8249528408050537,1,no,yes
96,short_input_short_output,0.07128405570983887,0.78926682472229,0.8605508804321289,1,no,yes
0,long_input_long_output,0.10234284400939941,10.776251077651978,10.878593921661377,12,no,yes
42,short_input_long_output,0.13376545906066895,6.596624374389648,6.730389833450317,8,no,yes
99,short_input_short_output,0.05963420867919922,0.7550456523895264,0.8146798610687256,1,no,yes
3,long_input_long_output,0.20473933219909668,10.757965803146362,10.962705135345459,12,no,yes
47,short_input_long_output,0.12455058097839355,6.51153564453125,6.6360862255096436,8,no,yes
6,long_input_long_output,0.2625234127044678,10.801975011825562,11.06449842453003,12,no,yes
10,long_input_long_output,0.12990283966064453,10.772348403930664,10.902251243591309,12,no,yes
19,long_input_long_output,0.20711398124694824,10.57828426361084,10.785398244857788,12,no,yes
23,long_input_long_output,0.1360015869140625,10.465332508087158,10.60133409500122,12,no,yes
25,long_input_long_output,0.0879817008972168,10.39430546760559,10.482287168502808,12,no,yes
28,long_input_long_output,0.10433626174926758,10.288399457931519,10.392735719680786,12,no,yes
31,long_input_long_output,0.17035126686096191,10.177271366119385,10.347622632980347,12,no,yes
32,long_input_long_output,0.1287224292755127,10.108067274093628,10.23678970336914,12,no,yes
34,long_input_long_output,0.1354978084564209,10.025341510772705,10.160839319229126,12,no,yes
37,long_input_long_output,0.289278507232666,9.891889572143555,10.18116807937622,12,no,yes
41,long_input_long_output,0.11864733695983887,9.803985595703125,9.922632932662964,12,no,yes
76,short_input_long_output,0.8834238052368164,5.545497894287109,6.428921699523926,8,no,yes
