Thread ID,Request Type,Waiting Time,Execution Time,Total Round Trip Time,SLA Time,Low Priority,SLA Met
2,short_input_short_output,0.08535265922546387,1.6187517642974854,1.7041044235229492,1,no,no
12,long_input_short_output,0.02674388885498047,1.144592046737671,1.1713359355926514,1,no,no
13,long_input_short_output,0.051328420639038086,1.1385154724121094,1.1898438930511475,1,no,no
30,long_input_short_output,0.0898592472076416,0.8168125152587891,0.9066717624664307,1,no,yes
32,short_input_short_output,0.042871952056884766,0.8844573497772217,0.9273293018341064,1,no,yes
35,short_input_short_output,0.0437169075012207,0.7904393672943115,0.8341562747955322,1,no,yes
37,long_input_short_output,0.04005241394042969,0.6975138187408447,0.7375662326812744,1,no,yes
43,long_input_short_output,0.040307044982910156,0.693922758102417,0.7342298030853271,1,no,yes
50,long_input_short_output,0.04442858695983887,0.6768143177032471,0.7212429046630859,1,no,yes
55,short_input_short_output,0.04860663414001465,0.7808833122253418,0.8294899463653564,1,no,yes
57,short_input_short_output,0.05019330978393555,0.7897186279296875,0.839911937713623,1,no,yes
60,short_input_short_output,0.04405069351196289,0.7728273868560791,0.816878080368042,1,no,yes
63,short_input_short_output,0.04776597023010254,0.7433767318725586,0.7911427021026611,1,no,yes
68,long_input_short_output,0.04473423957824707,0.7191431522369385,0.7638773918151855,1,no,yes
74,long_input_short_output,0.043352603912353516,0.7437341213226318,0.7870867252349854,1,no,yes
77,long_input_short_output,0.039980173110961914,0.7326531410217285,0.7726333141326904,1,no,yes
80,long_input_short_output,0.042113542556762695,0.7370204925537109,0.7791340351104736,1,no,yes
81,short_input_short_output,0.04056596755981445,0.7702920436859131,0.8108580112457275,1,no,yes
86,short_input_short_output,0.05374312400817871,0.759606122970581,0.8133492469787598,1,no,yes
10,short_input_long_output,0.1392514705657959,6.428765296936035,6.568016767501831,8,no,yes
6,short_input_long_output,0.31201601028442383,6.527734994888306,6.8397510051727295,8,no,yes
93,short_input_short_output,0.038137197494506836,0.7325401306152344,0.7706773281097412,1,no,yes
9,short_input_long_output,0.2895047664642334,6.390825986862183,6.680330753326416,8,no,yes
