Thread ID,Request Type,Waiting Time,Execution Time,Total Round Trip Time,SLA Time,Low Priority,SLA Met
0,long_input_short_output,0.03527379035949707,0.5237650871276855,0.5590388774871826,1,no,yes
2,long_input_short_output,0.027481555938720703,0.5634727478027344,0.5909543037414551,1,no,yes
1,short_input_short_output,0.03761148452758789,0.6217951774597168,0.6594066619873047,1,no,yes
3,long_input_short_output,0.031090497970581055,0.5612726211547852,0.5923631191253662,1,no,yes
4,short_input_short_output,0.033403873443603516,0.6201291084289551,0.6535329818725586,1,no,yes
5,long_input_short_output,0.032549381256103516,0.60335373878479,0.6359031200408936,1,no,yes
6,long_input_short_output,0.027117013931274414,0.5903663635253906,0.617483377456665,1,no,yes
7,long_input_short_output,0.02337789535522461,0.6245505809783936,0.6479284763336182,1,no,yes
8,short_input_short_output,0.03648877143859863,0.7640674114227295,0.8005561828613281,1,no,yes
9,short_input_short_output,0.028116464614868164,0.7813539505004883,0.8094704151153564,1,no,yes
10,long_input_short_output,0.0289456844329834,0.7704153060913086,0.799360990524292,1,no,yes
11,long_input_short_output,0.035497188568115234,0.8646655082702637,0.9001626968383789,1,no,yes
12,long_input_short_output,0.049901723861694336,0.8599395751953125,0.9098412990570068,1,no,yes
15,short_input_short_output,0.07489299774169922,0.8194339275360107,0.89432692527771,1,no,yes
18,long_input_short_output,0.029517650604248047,0.7946567535400391,0.8241744041442871,1,no,yes
17,short_input_short_output,0.03542208671569824,0.8519811630249023,0.8874032497406006,1,no,yes
20,short_input_short_output,0.04024457931518555,0.8079888820648193,0.8482334613800049,1,no,yes
19,short_input_short_output,0.0424954891204834,0.8198390007019043,0.8623344898223877,1,no,yes
21,short_input_short_output,0.03909897804260254,0.7850987911224365,0.8241977691650391,1,no,yes
24,short_input_short_output,0.04386544227600098,0.7173879146575928,0.7612533569335938,1,no,yes
23,short_input_short_output,0.041060447692871094,0.731020450592041,0.7720808982849121,1,no,yes
25,short_input_short_output,0.03539919853210449,0.7083816528320312,0.7437808513641357,1,no,yes
27,long_input_short_output,0.032419443130493164,0.633563756942749,0.6659832000732422,1,no,yes
26,short_input_short_output,0.03742527961730957,0.6854705810546875,0.7228958606719971,1,no,yes
29,long_input_short_output,0.031041860580444336,0.5517160892486572,0.5827579498291016,1,no,yes
30,short_input_short_output,0.02604198455810547,0.6281254291534424,0.6541674137115479,1,no,yes
31,short_input_short_output,0.05615544319152832,0.5914390087127686,0.6475944519042969,1,no,yes
33,short_input_short_output,0.037539005279541016,0.6947469711303711,0.7322859764099121,1,no,yes
35,long_input_short_output,0.07154273986816406,0.6111428737640381,0.6826856136322021,1,no,yes
36,long_input_short_output,0.034935712814331055,0.5979421138763428,0.6328778266906738,1,no,yes
38,short_input_short_output,0.04421496391296387,0.6400048732757568,0.6842198371887207,1,no,yes
40,long_input_short_output,0.04148554801940918,0.7280395030975342,0.7695250511169434,1,no,yes
42,long_input_short_output,0.042716264724731445,0.6941664218902588,0.7368826866149902,1,no,yes
43,short_input_short_output,0.03841519355773926,0.7145106792449951,0.7529258728027344,1,no,yes
44,long_input_short_output,0.0377192497253418,0.7057626247406006,0.7434818744659424,1,no,yes
45,long_input_short_output,0.03486919403076172,0.7288217544555664,0.7636909484863281,1,no,yes
46,short_input_short_output,0.033649444580078125,0.7822742462158203,0.8159236907958984,1,no,yes
47,short_input_short_output,0.04939699172973633,0.7508018016815186,0.8001987934112549,1,no,yes
48,long_input_short_output,0.04297375679016113,0.6889660358428955,0.7319397926330566,1,no,yes
13,short_input_long_output,0.05559134483337402,5.552232503890991,5.607823848724365,8,no,yes
16,short_input_long_output,0.06820487976074219,5.441800594329834,5.510005474090576,8,no,yes
50,short_input_short_output,0.04482889175415039,0.695854663848877,0.7406835556030273,1,no,yes
51,long_input_short_output,0.03528141975402832,0.633704662322998,0.6689860820770264,1,no,yes
52,long_input_short_output,0.034720420837402344,0.6262319087982178,0.6609523296356201,1,no,yes
22,short_input_long_output,0.0620725154876709,5.327635765075684,5.3897082805633545,8,no,yes
53,long_input_short_output,0.034774065017700195,0.5961425304412842,0.6309165954589844,1,no,yes
54,long_input_short_output,0.03336668014526367,0.5885953903198242,0.6219620704650879,1,no,yes
55,short_input_short_output,0.040093421936035156,0.6450498104095459,0.685143232345581,1,no,yes
56,short_input_short_output,0.04034781455993652,0.678217887878418,0.7185657024383545,1,no,yes
57,short_input_short_output,0.037693023681640625,0.6623897552490234,0.7000827789306641,1,no,yes
58,long_input_short_output,0.038985490798950195,0.6138622760772705,0.6528477668762207,1,no,yes
59,short_input_short_output,0.042119741439819336,0.6308727264404297,0.672992467880249,1,no,yes
60,short_input_short_output,0.04729509353637695,0.6249136924743652,0.6722087860107422,1,no,yes
32,short_input_long_output,0.06597137451171875,5.220518350601196,5.286489725112915,8,no,yes
61,short_input_short_output,0.03457164764404297,0.621380090713501,0.655951738357544,1,no,yes
62,long_input_short_output,0.04404711723327637,0.5620577335357666,0.606104850769043,1,no,yes
63,long_input_short_output,0.03781270980834961,0.5595827102661133,0.5973954200744629,1,no,yes
37,short_input_long_output,0.06118488311767578,5.180792331695557,5.241977214813232,8,no,yes
64,long_input_short_output,0.036424875259399414,0.6024367809295654,0.6388616561889648,1,no,yes
14,long_input_long_output,0.0938866138458252,8.400264739990234,8.49415135383606,12,no,yes
66,short_input_short_output,0.046766042709350586,0.5894551277160645,0.636221170425415,1,no,yes
67,long_input_short_output,0.03625917434692383,0.5385398864746094,0.5747990608215332,1,no,yes
28,long_input_long_output,0.10228157043457031,8.085787773132324,8.188069343566895,12,no,yes
68,short_input_short_output,0.04592180252075195,0.6625149250030518,0.7084367275238037,1,no,yes
69,long_input_short_output,0.03797650337219238,0.8152163028717041,0.8531928062438965,1,no,yes
49,short_input_long_output,0.061267852783203125,5.130179405212402,5.1914472579956055,8,no,yes
70,long_input_short_output,0.04200410842895508,0.7842662334442139,0.826270341873169,1,no,yes
71,short_input_short_output,0.04822802543640137,0.8159060478210449,0.8641340732574463,1,no,yes
72,short_input_short_output,0.03953361511230469,0.8168144226074219,0.8563480377197266,1,no,yes
73,short_input_short_output,0.04715561866760254,0.8781206607818604,0.9252762794494629,1,no,yes
75,long_input_short_output,0.03765273094177246,0.8306925296783447,0.8683452606201172,1,no,yes
74,short_input_short_output,0.05182337760925293,0.8788683414459229,0.9306917190551758,1,no,yes
79,long_input_short_output,0.0656893253326416,0.6675596237182617,0.7332489490509033,1,no,yes
80,long_input_short_output,0.047826290130615234,0.6678521633148193,0.7156784534454346,1,no,yes
76,short_input_short_output,0.05368518829345703,0.8466010093688965,0.9002861976623535,1,no,yes
34,long_input_long_output,0.0939023494720459,8.35744595527649,8.451348304748535,12,no,yes
81,short_input_short_output,0.05111384391784668,0.7004644870758057,0.7515783309936523,1,no,yes
83,long_input_short_output,0.07302975654602051,0.590245246887207,0.6632750034332275,1,no,yes
84,short_input_short_output,0.049889326095581055,0.6913931369781494,0.7412824630737305,1,no,yes
85,short_input_short_output,0.05371975898742676,0.7820355892181396,0.8357553482055664,1,no,yes
39,long_input_long_output,0.10480093955993652,8.584670066833496,8.689471006393433,12,no,yes
90,long_input_short_output,0.049680233001708984,0.7824831008911133,0.8321633338928223,1,no,yes
92,long_input_short_output,0.05916881561279297,0.7477474212646484,0.8069162368774414,1,no,yes
93,long_input_short_output,0.04076242446899414,0.7226965427398682,0.7634589672088623,1,no,yes
41,long_input_long_output,0.0843815803527832,8.595930099487305,8.680311679840088,12,no,yes
94,long_input_short_output,0.03992629051208496,0.7176189422607422,0.7575452327728271,1,no,yes
95,short_input_short_output,0.04297375679016113,0.728729248046875,0.7717030048370361,1,no,yes
96,long_input_short_output,0.04009723663330078,0.6753215789794922,0.715418815612793,1,no,yes
97,short_input_short_output,0.04901909828186035,0.6680731773376465,0.7170922756195068,1,no,yes
98,long_input_short_output,0.05654621124267578,0.6125466823577881,0.6690928936004639,1,no,yes
99,short_input_short_output,0.05574655532836914,0.6258771419525146,0.6816236972808838,1,no,yes
65,short_input_long_output,0.07014775276184082,5.393043279647827,5.463191032409668,8,no,yes
87,short_input_long_output,0.07056403160095215,4.80444073677063,4.875004768371582,8,no,yes
88,short_input_long_output,0.07695436477661133,4.760165452957153,4.837119817733765,8,no,yes
91,short_input_long_output,0.06599879264831543,4.631484031677246,4.6974828243255615,8,no,yes
78,long_input_long_output,0.15648698806762695,8.032596588134766,8.189083576202393,12,no,yes
77,long_input_long_output,0.12177038192749023,8.0721275806427,8.19389796257019,12,no,yes
82,long_input_long_output,0.09405755996704102,7.905273914337158,7.999331474304199,12,no,yes
86,long_input_long_output,0.09211969375610352,7.750864744186401,7.842984437942505,12,no,yes
89,long_input_long_output,0.09867262840270996,7.591646194458008,7.690318822860718,12,no,yes
