Thread ID,Request Type,Waiting Time,Execution Time,Total Round Trip Time,SLA Time,Low Priority,SLA Met
1,long_input_short_output,0.02065420150756836,0.5042035579681396,0.524857759475708,1,no,yes
2,short_input_short_output,0.033807992935180664,0.5920147895812988,0.6258227825164795,1,no,yes
5,long_input_short_output,0.03369617462158203,0.5930907726287842,0.6267869472503662,1,no,yes
7,long_input_short_output,0.03645205497741699,0.5596976280212402,0.5961496829986572,1,no,yes
9,long_input_short_output,0.03394961357116699,0.5237855911254883,0.5577352046966553,1,no,yes
12,short_input_short_output,0.04192543029785156,0.5924615859985352,0.6343870162963867,1,no,yes
13,long_input_short_output,0.035482168197631836,0.5390229225158691,0.574505090713501,1,no,yes
4,short_input_long_output,0.06083178520202637,4.588886022567749,4.649717807769775,8,no,yes
0,long_input_long_output,0.09047412872314453,7.217050790786743,7.307524919509888,12,no,yes
14,short_input_short_output,0.03962850570678711,0.582040548324585,0.6216690540313721,1,no,yes
15,short_input_short_output,0.04168534278869629,0.562647819519043,0.6043331623077393,1,no,yes
8,short_input_long_output,0.05488872528076172,4.547150611877441,4.602039337158203,8,no,yes
16,long_input_short_output,0.03688621520996094,0.5976014137268066,0.6344876289367676,1,no,yes
3,long_input_long_output,0.08162307739257812,7.301348924636841,7.382972002029419,12,no,yes
11,short_input_long_output,0.06287884712219238,4.587537050247192,4.650415897369385,8,no,yes
20,long_input_short_output,0.03753924369812012,0.525637149810791,0.5631763935089111,1,no,yes
6,long_input_long_output,0.08461546897888184,7.300821304321289,7.385436773300171,12,no,yes
22,long_input_short_output,0.03811836242675781,0.5257599353790283,0.5638782978057861,1,no,yes
24,short_input_short_output,0.07762265205383301,0.6365349292755127,0.7141575813293457,1,no,yes
10,long_input_long_output,0.08263540267944336,7.39942193031311,7.482057332992554,12,no,yes
26,long_input_short_output,0.046758174896240234,0.5453736782073975,0.5921318531036377,1,no,yes
17,short_input_long_output,0.07100987434387207,4.645981073379517,4.716990947723389,8,no,yes
27,long_input_short_output,0.04907345771789551,0.5312981605529785,0.580371618270874,1,no,yes
18,short_input_long_output,0.06942868232727051,4.609440326690674,4.678869009017944,8,no,yes
29,short_input_short_output,0.04887795448303223,0.6388742923736572,0.6877522468566895,1,no,yes
30,short_input_short_output,0.05603218078613281,0.7167568206787109,0.7727890014648438,1,no,yes
21,short_input_long_output,0.06045222282409668,4.749374866485596,4.809827089309692,8,no,yes
33,short_input_short_output,0.04838728904724121,0.580268144607544,0.6286554336547852,1,no,yes
19,long_input_long_output,0.09712576866149902,7.437839031219482,7.5349647998809814,12,no,yes
35,short_input_short_output,0.05054926872253418,0.5668630599975586,0.6174123287200928,1,no,yes
23,long_input_long_output,0.09945440292358398,7.3610615730285645,7.460515975952148,12,no,yes
25,long_input_long_output,0.0952751636505127,7.286142349243164,7.381417512893677,12,no,yes
28,long_input_long_output,0.08427715301513672,7.1736671924591064,7.257944345474243,12,no,yes
31,long_input_long_output,0.09146404266357422,7.030949115753174,7.122413158416748,12,no,yes
32,long_input_long_output,0.09466218948364258,6.964635610580444,7.059297800064087,12,no,yes
38,short_input_short_output,0.05205106735229492,0.5431654453277588,0.5952165126800537,1,no,yes
34,long_input_long_output,0.09983348846435547,6.943133115768433,7.042966604232788,12,no,yes
39,short_input_short_output,0.047974348068237305,0.6258218288421631,0.6737961769104004,1,no,yes
40,long_input_short_output,0.041626691818237305,0.617680549621582,0.6593072414398193,1,no,yes
43,short_input_short_output,0.0619659423828125,0.5474302768707275,0.60939621925354,1,no,yes
36,short_input_long_output,0.07596087455749512,4.40662407875061,4.4825849533081055,8,no,yes
44,long_input_short_output,0.05599021911621094,0.5095462799072266,0.5655364990234375,1,no,yes
45,long_input_short_output,0.05707287788391113,0.5099105834960938,0.5669834613800049,1,no,yes
